;ticket_title;labels;priority;points;ticket_id;list_id;owner;list_name;team
185;Sell Benchmark Ecosystem - Define Reason Format;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}];;;5bcddc4042f2ef05403489c7;5bcd1ac09408b66b4ddc82d9;[5b963d4ef166ad86c844d22e];Done;Math
186;PO-STX - sharethrough analysis (geo);[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc40c3bb7f724002fa32;5bcd1ac09408b66b4ddc82d9;[5b963d4ef166ad86c844d22e];Done;Math
187;1st Price optimisation - understand existing ANX log dimensions;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc41aaee256302d0d44c;5bcd1ac09408b66b4ddc82d9;[5b39e80baf5fc1e9347aba49];Done;Math
188;Alerts - separate queue for market watch alerts;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc414e900350a50e6f11;5bcd1ac09408b66b4ddc82d9;[5b963d4ef166ad86c844d22e];Done;Math
189;Sell Benchmark Ecosystem - Update Format;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}];;;5bcddc41c4edb064f35c673e;5bcd1ac09408b66b4ddc82d9;[5b963d4ef166ad86c844d22e];Done;Math
190;Mapping (detect-labels and stats) - refactor adk-detect-labels Zeppelin notebook to industrialised script;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc41577ef92b0d66825f;5bcd1ac09408b66b4ddc82d9;[5b30a646cb66d55d1f7930fa, 5b39e80baf5fc1e9347aba49];Done;Math
191;Front Quality Test - Finish Implementation;[{u'color': None, u'id': u'5bcd1823ad660b2d03af4057', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Quality_Test'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c50ba10400b07ee16ac;5bcd1ac09408b66b4ddc82d9;[5b14fe940ea3caecf2730da7];Done;PI
192;Front Quality Test - Test and Validation;[{u'color': None, u'id': u'5bcd1823ad660b2d03af4057', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Quality_Test'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4f4fbac71cb2f0efee;5bcd1ac09408b66b4ddc82d9;[5b14fe940ea3caecf2730da7];Done;PI
193;Force USD collect for GDX maths report;[{u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}, {u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}];;;5bd1e93e276def13fa2803dd;5bcd1ac09408b66b4ddc82d9;[5b14fe940ea3caecf2730da7, 5b11207755e4e706bb81a64a];Done;PI
194;V2 Password reset management - Preproduction;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c50bbdc0219d646cbd6;5bcd1ac09408b66b4ddc82d9;[5b8e32c757c7a61b70ec8fe1];Done;Front
195;V2 Password reset management - Update password rules;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4cc0650b2625c4dba8;5bcd1ac09408b66b4ddc82d9;[5b8e32c757c7a61b70ec8fe1];Done;Front
196;Sell Benchmark Key Metrics - App Coordination Metrics;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4c100703477e1b2403;5bcd1ac09408b66b4ddc82d9;[56dc2c4f70fac630d6edcb74, 5b8ced2a7d152a62d122b0fc];Done;API
197;Sell Benchmark Key Metrics - App Coordination Chart;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4c0591a301865d732d;5bcd1ac09408b66b4ddc82d9;[56dc2c4f70fac630d6edcb74, 5b8ced2a7d152a62d122b0fc];Done;API
198;Sell Benchmark Key Metrics - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4f30b54d354e234dd3;5bcd1ac09408b66b4ddc82d9;[56dc2c4f70fac630d6edcb74];Done;API
199;Prerequisites - Ansible script analysis;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f15c70636605984bc;5bcd1ac09408b66b4ddc82d9;[5bbf0a92bdead05552cddcf0, 5bbf1bc2077d227007870298];Done;OPS
